Time_Step,energy,avg_amp,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99
655,2.206115e-01,-1.660967e-04,2.797586e-02,2.772463e-02,2.186362e-02,1.376924e-02,7.128049e-04,-1.889225e-02,-3.333224e-02,-4.352348e-02,-5.985634e-02,-7.151179e-02,-7.788300e-02,-7.733298e-02,-7.781678e-02,-7.677686e-02,-8.209002e-02,-8.202194e-02,-7.584323e-02,-6.994229e-02,-5.723547e-02,-4.209554e-02,-2.366107e-02,-9.990049e-03,-3.456424e-03,-5.555425e-03,-1.665431e-03,3.746885e-03,9.841065e-03,1.533555e-02,1.616113e-02,1.785813e-02,2.105870e-02,2.364686e-02,1.907018e-02,2.289528e-02,2.675211e-02,3.213991e-02,4.055091e-02,5.283444e-02,6.091833e-02,6.757246e-02,8.273781e-02,9.056255e-02,9.604172e-02,9.503998e-02,8.758503e-02,7.253383e-02,5.931244e-02,4.994904e-02,4.145221e-02,2.806450e-02,1.236035e-02,2.836426e-03,-1.100931e-02,-2.025063e-02,-2.273401e-02,-2.338608e-02,-2.459860e-02,-1.954653e-02,-1.337965e-02,-1.583457e-03,3.011049e-03,2.729657e-03,4.172530e-03,1.328500e-02,1.551490e-02,1.297224e-02,8.534482e-03,9.078399e-03,1.334073e-02,1.524854e-02,1.112715e-02,4.615659e-03,1.449960e-03,3.712166e-03,1.470978e-02,3.349586e-02,4.914993e-02,5.754693e-02,6.352986e-02,6.208303e-02,5.817197e-02,4.744681e-02,3.589617e-02,2.428292e-02,1.853265e-02,1.868066e-02,1.160794e-02,8.194620e-04,-9.827740e-03,-2.729583e-02,-4.378449e-02,-5.560242e-02,-6.226406e-02,-6.859576e-02,-6.829330e-02,-7.045671e-02,-7.883384e-02,-8.494542e-02,-8.798836e-02,-8.740132e-02
656,2.209486e-01,-1.811139e-04,2.795565e-02,2.770311e-02,2.183954e-02,1.374150e-02,6.804865e-04,-1.892982e-02,-3.337546e-02,-4.357246e-02,-5.991090e-02,-7.157145e-02,-7.794703e-02,-7.740044e-02,-7.788656e-02,-7.684772e-02,-8.216068e-02,-8.209110e-02,-7.590965e-02,-7.000480e-02,-5.729303e-02,-4.214726e-02,-2.370622e-02,-1.002807e-02,-3.486897e-03,-5.578086e-03,-1.680143e-03,3.740152e-03,9.842247e-03,1.534451e-02,1.617764e-02,1.788189e-02,2.108933e-02,2.368387e-02,1.911293e-02,2.294301e-02,2.680387e-02,3.219456e-02,4.060711e-02,5.289071e-02,6.097300e-02,6.762380e-02,8.278406e-02,9.060200e-02,9.607280e-02,9.506140e-02,8.759580e-02,7.253337e-02,5.930062e-02,4.992619e-02,4.141915e-02,2.802244e-02,1.231088e-02,2.781379e-03,-1.106793e-02,-2.031078e-02,-2.279370e-02,-2.344351e-02,-2.465218e-02,-1.959498e-02,-1.342200e-02,-1.619072e-03,2.982502e-03,2.708245e-03,4.158102e-03,1.327725e-02,1.551341e-02,1.297655e-02,8.544118e-03,9.092900e-03,1.335967e-02,1.527153e-02,1.115381e-02,4.645626e-03,1.482851e-03,3.747552e-03,1.474716e-02,3.353465e-02,4.918943e-02,5.758635e-02,6.356830e-02,6.211951e-02,5.820543e-02,4.747618e-02,3.592038e-02,2.430093e-02,1.854350e-02,1.868352e-02,1.160210e-02,8.043995e-04,-9.852357e-03,-2.733013e-02,-4.382840e-02,-5.565565e-02,-6.232613e-02,-6.866600e-02,-6.837086e-02,-7.054061e-02,-7.892296e-02,-8.503855e-02,-8.808420e-02,-8.749854e-02
657,2.212857e-01,-1.961296e-04,2.793537e-02,2.768151e-02,2.181540e-02,1.371371e-02,6.481308e-04,-1.896741e-02,-3.341869e-02,-4.362143e-02,-5.996542e-02,-7.163106e-02,-7.801099e-02,-7.746783e-02,-7.795626e-02,-7.691851e-02,-8.223126e-02,-8.216019e-02,-7.597599e-02,-7.006724e-02,-5.735053e-02,-4.219894e-02,-2.375134e-02,-1.006606e-02,-3.517350e-03,-5.600737e-03,-1.694851e-03,3.733416e-03,9.843421e-03,1.535345e-02,1.619412e-02,1.790563e-02,2.111992e-02,2.372083e-02,1.915564e-02,2.299069e-02,2.685555e-02,3.224913e-02,4.066323e-02,5.294687e-02,6.102757e-02,6.767503e-02,8.283020e-02,9.064135e-02,9.610381e-02,9.508276e-02,8.760653e-02,7.253290e-02,5.928881e-02,4.990339e-02,4.138615e-02,2.798048e-02,1.226152e-02,2.726456e-03,-1.112642e-02,-2.037080e-02,-2.285329e-02,-2.350083e-02,-2.470568e-02,-1.964336e-02,-1.346431e-02,-1.654663e-03,2.953963e-03,2.686826e-03,4.143658e-03,1.326947e-02,1.551190e-02,1.298084e-02,8.553725e-03,9.107374e-03,1.337859e-02,1.529449e-02,1.118044e-02,4.675566e-03,1.515713e-03,3.782903e-03,1.478450e-02,3.357339e-02,4.922888e-02,5.762571e-02,6.360667e-02,6.215591e-02,5.823882e-02,4.750548e-02,3.594452e-02,2.431888e-02,1.855430e-02,1.868633e-02,1.159623e-02,7.893184e-04,-9.876980e-03,-2.736443e-02,-4.387229e-02,-5.570884e-02,-6.238815e-02,-6.873617e-02,-6.844836e-02,-7.062443e-02,-7.901200e-02,-8.513160e-02,-8.817996e-02,-8.759566e-02
658,2.216228e-01,-2.111439e-04,2.791501e-02,2.765985e-02,2.179120e-02,1.368586e-02,6.157381e-04,-1.900502e-02,-3.346191e-02,-4.367038e-02,-6.001990e-02,-7.169061e-02,-7.807490e-02,-7.753514e-02,-7.802587e-02,-7.698921e-02,-8.230176e-02,-8.222919e-02,-7.604226e-02,-7.012961e-02,-5.740797e-02,-4.225056e-02,-2.379642e-02,-1.010402e-02,-3.547785e-03,-5.623377e-03,-1.709556e-03,3.726677e-03,9.844586e-03,1.536237e-02,1.621059e-02,1.792934e-02,2.115049e-02,2.375775e-02,1.919829e-02,2.303830e-02,2.690717e-02,3.230361e-02,4.071925e-02,5.300293e-02,6.108202e-02,6.772615e-02,8.287623e-02,9.068060e-02,9.613473e-02,9.510406e-02,8.761723e-02,7.253242e-02,5.927703e-02,4.988064e-02,4.135324e-02,2.793861e-02,1.221227e-02,2.671659e-03,-1.118479e-02,-2.043070e-02,-2.291276e-02,-2.355806e-02,-2.475909e-02,-1.969168e-02,-1.350657e-02,-1.690230e-03,2.925430e-03,2.665400e-03,4.129197e-03,1.326167e-02,1.551036e-02,1.298509e-02,8.563304e-03,9.121821e-03,1.339747e-02,1.531742e-02,1.120705e-02,4.705481e-03,1.548546e-03,3.818222e-03,1.482181e-02,3.361208e-02,4.926828e-02,5.766501e-02,6.364498e-02,6.219225e-02,5.827214e-02,4.753472e-02,3.596860e-02,2.433677e-02,1.856505e-02,1.868910e-02,1.159032e-02,7.742188e-04,-9.901608e-03,-2.739871e-02,-4.391616e-02,-5.576201e-02,-6.245013e-02,-6.880629e-02,-6.852579e-02,-7.070818e-02,-7.910096e-02,-8.522456e-02,-8.827562e-02,-8.769270e-02
659,2.219599e-01,-2.261566e-04,2.789457e-02,2.763811e-02,2.176693e-02,1.365797e-02,5.833084e-04,-1.904265e-02,-3.350514e-02,-4.371931e-02,-6.007436e-02,-7.175012e-02,-7.813874e-02,-7.760239e-02,-7.809541e-02,-7.705982e-02,-8.237217e-02,-8.229811e-02,-7.610845e-02,-7.019191e-02,-5.746536e-02,-4.230214e-02,-2.384145e-02,-1.014195e-02,-3.578200e-03,-5.646007e-03,-1.724258e-03,3.719934e-03,9.845742e-03,1.537129e-02,1.622704e-02,1.795302e-02,2.118102e-02,2.379463e-02,1.924090e-02,2.308584e-02,2.695871e-02,3.235800e-02,4.077517e-02,5.305888e-02,6.113637e-02,6.777716e-02,8.292216e-02,9.071975e-02,9.616558e-02,9.512529e-02,8.762789e-02,7.253193e-02,5.926527e-02,4.985794e-02,4.132040e-02,2.789685e-02,1.216314e-02,2.616986e-03,-1.124302e-02,-2.049048e-02,-2.297211e-02,-2.361519e-02,-2.481243e-02,-1.973994e-02,-1.354879e-02,-1.725773e-03,2.896905e-03,2.643968e-03,4.114719e-03,1.325385e-02,1.550879e-02,1.298932e-02,8.572855e-03,9.136241e-03,1.341634e-02,1.534033e-02,1.123363e-02,4.735369e-03,1.581350e-03,3.853507e-03,1.485907e-02,3.365073e-02,4.930762e-02,5.770425e-02,6.368323e-02,6.222852e-02,5.830540e-02,4.756389e-02,3.599261e-02,2.435460e-02,1.857575e-02,1.869182e-02,1.158439e-02,7.591008e-04,-9.926241e-03,-2.743299e-02,-4.396000e-02,-5.581514e-02,-6.251206e-02,-6.887636e-02,-6.860315e-02,-7.079186e-02,-7.918984e-02,-8.531743e-02,-8.837120e-02,-8.778964e-02
660,2.222970e-01,-2.411678e-04,2.787406e-02,2.761630e-02,2.174260e-02,1.363002e-02,5.508419e-04,-1.908030e-02,-3.354837e-02,-4.376823e-02,-6.012878e-02,-7.180958e-02,-7.820252e-02,-7.766955e-02,-7.816487e-02,-7.713035e-02,-8.244249e-02,-8.236695e-02,-7.617456e-02,-7.025415e-02,-5.752268e-02,-4.235367e-02,-2.388645e-02,-1.017986e-02,-3.608597e-03,-5.668626e-03,-1.738957e-03,3.713189e-03,9.846889e-03,1.538018e-02,1.624347e-02,1.797668e-02,2.121152e-02,2.383147e-02,1.928345e-02,2.313333e-02,2.701017e-02,3.241231e-02,4.083100e-02,5.311473e-02,6.119061e-02,6.782806e-02,8.296798e-02,9.075881e-02,9.619634e-02,9.514647e-02,8.763851e-02,7.253144e-02,5.925353e-02,4.983530e-02,4.128764e-02,2.785518e-02,1.211413e-02,2.562438e-03,-1.130113e-02,-2.055013e-02,-2.303135e-02,-2.367222e-02,-2.486568e-02,-1.978814e-02,-1.359097e-02,-1.761292e-03,2.868387e-03,2.622530e-03,4.100224e-03,1.324600e-02,1.550719e-02,1.299351e-02,8.582378e-03,9.150634e-03,1.343517e-02,1.536322e-02,1.126019e-02,4.765231e-03,1.614124e-03,3.888758e-03,1.489629e-02,3.368934e-02,4.934692e-02,5.774344e-02,6.372142e-02,6.226473e-02,5.833859e-02,4.759299e-02,3.601656e-02,2.437237e-02,1.858639e-02,1.869451e-02,1.157842e-02,7.439644e-04,-9.950880e-03,-2.746726e-02,-4.400382e-02,-5.586823e-02,-6.257394e-02,-6.894636e-02,-6.868044e-02,-7.087546e-02,-7.927864e-02,-8.541021e-02,-8.846669e-02,-8.788649e-02
661,2.226340e-01,-2.561775e-04,2.785347e-02,2.759442e-02,2.171820e-02,1.360202e-02,5.183387e-04,-1.911797e-02,-3.359161e-02,-4.381713e-02,-6.018317e-02,-7.186899e-02,-7.826624e-02,-7.773665e-02,-7.823425e-02,-7.720080e-02,-8.251274e-02,-8.243571e-02,-7.624060e-02,-7.031632e-02,-5.757995e-02,-4.240515e-02,-2.393142e-02,-1.021773e-02,-3.638974e-03,-5.691233e-03,-1.753652e-03,3.706441e-03,9.848028e-03,1.538907e-02,1.625987e-02,1.800031e-02,2.124198e-02,2.386827e-02,1.932595e-02,2.318075e-02,2.706157e-02,3.246653e-02,4.088673e-02,5.317048e-02,6.124474e-02,6.787886e-02,8.301370e-02,9.079777e-02,9.622702e-02,9.516759e-02,8.764910e-02,7.253094e-02,5.924181e-02,4.981270e-02,4.125495e-02,2.781361e-02,1.206522e-02,2.508013e-03,-1.135912e-02,-2.060966e-02,-2.309047e-02,-2.372915e-02,-2.491885e-02,-1.983627e-02,-1.363311e-02,-1.796788e-03,2.839876e-03,2.601086e-03,4.085713e-03,1.323813e-02,1.550556e-02,1.299768e-02,8.591872e-03,9.165000e-03,1.345399e-02,1.538608e-02,1.128673e-02,4.795067e-03,1.646869e-03,3.923975e-03,1.493348e-02,3.372790e-02,4.938616e-02,5.778257e-02,6.375954e-02,6.230087e-02,5.837171e-02,4.762203e-02,3.604045e-02,2.439008e-02,1.859699e-02,1.869715e-02,1.157243e-02,7.288096e-04,-9.975523e-03,-2.750152e-02,-4.404763e-02,-5.592129e-02,-6.263578e-02,-6.901631e-02,-6.875767e-02,-7.095898e-02,-7.936735e-02,-8.550291e-02,-8.856208e-02,-8.798324e-02
662,2.229710e-01,-2.711857e-04,2.783280e-02,2.757247e-02,2.169374e-02,1.357397e-02,4.857990e-04,-1.915566e-02,-3.363484e-02,-4.386602e-02,-6.023752e-02,-7.192835e-02,-7.832990e-02,-7.780368e-02,-7.830355e-02,-7.727116e-02,-8.258290e-02,-8.250439e-02,-7.630657e-02,-7.037842e-02,-5.763716e-02,-4.245658e-02,-2.397634e-02,-1.025558e-02,-3.669332e-03,-5.713830e-03,-1.768344e-03,3.699690e-03,9.849158e-03,1.539794e-02,1.627626e-02,1.802392e-02,2.127241e-02,2.390502e-02,1.936840e-02,2.322812e-02,2.711289e-02,3.252067e-02,4.094237e-02,5.322612e-02,6.129875e-02,6.792954e-02,8.305931e-02,9.083664e-02,9.625762e-02,9.518864e-02,8.765966e-02,7.253043e-02,5.923011e-02,4.979015e-02,4.122234e-02,2.777214e-02,1.201643e-02,2.453711e-03,-1.141697e-02,-2.066907e-02,-2.314949e-02,-2.378597e-02,-2.497193e-02,-1.988434e-02,-1.367520e-02,-1.832259e-03,2.811374e-03,2.579636e-03,4.071187e-03,1.323024e-02,1.550391e-02,1.300182e-02,8.601338e-03,9.179339e-03,1.347277e-02,1.540891e-02,1.131324e-02,4.824876e-03,1.679584e-03,3.959158e-03,1.497062e-02,3.376641e-02,4.942535e-02,5.782164e-02,6.379760e-02,6.233695e-02,5.840477e-02,4.765099e-02,3.606427e-02,2.440774e-02,1.860753e-02,1.869975e-02,1.156640e-02,7.136365e-04,-1.000017e-02,-2.753578e-02,-4.409141e-02,-5.597431e-02,-6.269757e-02,-6.908620e-02,-6.883483e-02,-7.104243e-02,-7.945599e-02,-8.559552e-02,-8.865739e-02,-8.807991e-02
663,2.233080e-01,-2.861925e-04,2.781206e-02,2.755045e-02,2.166922e-02,1.354587e-02,4.532228e-04,-1.919337e-02,-3.367808e-02,-4.391489e-02,-6.029184e-02,-7.198766e-02,-7.839349e-02,-7.787063e-02,-7.837277e-02,-7.734144e-02,-8.265297e-02,-8.257299e-02,-7.637245e-02,-7.044045e-02,-5.769431e-02,-4.250796e-02,-2.402122e-02,-1.029340e-02,-3.699671e-03,-5.736417e-03,-1.783032e-03,3.692936e-03,9.850280e-03,1.540679e-02,1.629263e-02,1.804750e-02,2.130281e-02,2.394174e-02,1.941080e-02,2.327542e-02,2.716413e-02,3.257473e-02,4.099791e-02,5.328166e-02,6.135267e-02,6.798011e-02,8.310481e-02,9.087541e-02,9.628815e-02,9.520964e-02,8.767018e-02,7.252991e-02,5.921844e-02,4.976765e-02,4.118981e-02,2.773076e-02,1.196776e-02,2.399533e-03,-1.147470e-02,-2.072835e-02,-2.320838e-02,-2.384270e-02,-2.502494e-02,-1.993235e-02,-1.371725e-02,-1.867705e-03,2.782879e-03,2.558180e-03,4.056644e-03,1.322233e-02,1.550223e-02,1.300593e-02,8.610776e-03,9.193651e-03,1.349153e-02,1.543172e-02,1.133972e-02,4.854658e-03,1.712270e-03,3.994308e-03,1.500773e-02,3.380488e-02,4.946449e-02,5.786066e-02,6.383560e-02,6.237295e-02,5.843775e-02,4.767990e-02,3.608803e-02,2.442533e-02,1.861802e-02,1.870232e-02,1.156035e-02,6.984452e-04,-1.002483e-02,-2.757002e-02,-4.413517e-02,-5.602731e-02,-6.275931e-02,-6.915604e-02,-6.891192e-02,-7.112581e-02,-7.954454e-02,-8.568805e-02,-8.875260e-02,-8.817649e-02
664,2.236450e-01,-3.011977e-04,2.779125e-02,2.752835e-02,2.164464e-02,1.351772e-02,4.206102e-04,-1.923110e-02,-3.372132e-02,-4.396374e-02,-6.034613e-02,-7.204693e-02,-7.845702e-02,-7.793751e-02,-7.844190e-02,-7.741164e-02,-8.272296e-02,-8.264150e-02,-7.643826e-02,-7.050241e-02,-5.775140e-02,-4.255929e-02,-2.406607e-02,-1.033119e-02,-3.729990e-03,-5.758992e-03,-1.797716e-03,3.686179e-03,9.851392e-03,1.541563e-02,1.630898e-02,1.807105e-02,2.133318e-02,2.397841e-02,1.945315e-02,2.332265e-02,2.721531e-02,3.262870e-02,4.105335e-02,5.333710e-02,6.140647e-02,6.803057e-02,8.315021e-02,9.091408e-02,9.631859e-02,9.523058e-02,8.768067e-02,7.252939e-02,5.920678e-02,4.974520e-02,4.115735e-02,2.768948e-02,1.191919e-02,2.345477e-03,-1.153231e-02,-2.078751e-02,-2.326717e-02,-2.389933e-02,-2.507786e-02,-1.998029e-02,-1.375926e-02,-1.903128e-03,2.754392e-03,2.536719e-03,4.042086e-03,1.321439e-02,1.550053e-02,1.301002e-02,8.620185e-03,9.207936e-03,1.351027e-02,1.545451e-02,1.136618e-02,4.884414e-03,1.744926e-03,4.029423e-03,1.504479e-02,3.384330e-02,4.950357e-02,5.789961e-02,6.387353e-02,6.240890e-02,5.847067e-02,4.770873e-02,3.611172e-02,2.444287e-02,1.862847e-02,1.870483e-02,1.155426e-02,6.832357e-04,-1.004949e-02,-2.760426e-02,-4.417890e-02,-5.608026e-02,-6.282101e-02,-6.922582e-02,-6.898895e-02,-7.120911e-02,-7.963301e-02,-8.578049e-02,-8.884773e-02,-8.827297e-02
665,2.239819e-01,-3.162014e-04,2.777036e-02,2.750619e-02,2.162000e-02,1.348951e-02,3.879615e-04,-1.926885e-02,-3.376456e-02,-4.401258e-02,-6.040038e-02,-7.210614e-02,-7.852049e-02,-7.800431e-02,-7.851097e-02,-7.748175e-02,-8.279287e-02,-8.270994e-02,-7.650400e-02,-7.056431e-02,-5.780843e-02,-4.261057e-02,-2.411088e-02,-1.036895e-02,-3.760290e-03,-5.781556e-03,-1.812397e-03,3.679419e-03,9.852497e-03,1.542446e-02,1.632531e-02,1.809458e-02,2.136351e-02,2.401504e-02,1.949545e-02,2.336983e-02,2.726641e-02,3.268258e-02,4.110871e-02,5.339243e-02,6.146016e-02,6.808093e-02,8.319551e-02,9.095267e-02,9.634895e-02,9.525146e-02,8.769112e-02,7.252886e-02,5.919515e-02,4.972280e-02,4.112496e-02,2.764830e-02,1.187074e-02,2.291543e-03,-1.158978e-02,-2.084655e-02,-2.332584e-02,-2.395587e-02,-2.513070e-02,-2.002818e-02,-1.380122e-02,-1.938526e-03,2.725914e-03,2.515252e-03,4.027512e-03,1.320643e-02,1.549880e-02,1.301407e-02,8.629567e-03,9.222194e-03,1.352897e-02,1.547727e-02,1.139261e-02,4.914143e-03,1.777552e-03,4.064505e-03,1.508182e-02,3.388168e-02,4.954261e-02,5.793851e-02,6.391141e-02,6.244478e-02,5.850353e-02,4.773750e-02,3.613535e-02,2.446035e-02,1.863886e-02,1.870731e-02,1.154814e-02,6.680081e-04,-1.007415e-02,-2.763849e-02,-4.422262e-02,-5.613319e-02,-6.288267e-02,-6.929554e-02,-6.906591e-02,-7.129233e-02,-7.972140e-02,-8.587284e-02,-8.894277e-02,-8.836936e-02
666,2.243188e-01,-3.312036e-04,2.774940e-02,2.748396e-02,2.159529e-02,1.346126e-02,3.552768e-04,-1.930662e-02,-3.380780e-02,-4.406140e-02,-6.045460e-02,-7.216531e-02,-7.858390e-02,-7.807105e-02,-7.857995e-02,-7.755179e-02,-8.286270e-02,-8.277829e-02,-7.656966e-02,-7.062614e-02,-5.786540e-02,-4.266180e-02,-2.415564e-02,-1.040668e-02,-3.790570e-03,-5.804109e-03,-1.827074e-03,3.672657e-03,9.853592e-03,1.543327e-02,1.634162e-02,1.811808e-02,2.139381e-02,2.405163e-02,1.953769e-02,2.341694e-02,2.731743e-02,3.273638e-02,4.116396e-02,5.344766e-02,6.151375e-02,6.813118e-02,8.324070e-02,9.099116e-02,9.637924e-02,9.527228e-02,8.770154e-02,7.252832e-02,5.918354e-02,4.970045e-02,4.109265e-02,2.760721e-02,1.182240e-02,2.237731e-03,-1.164714e-02,-2.090547e-02,-2.338440e-02,-2.401230e-02,-2.518346e-02,-2.007600e-02,-1.384314e-02,-1.973899e-03,2.697443e-03,2.493781e-03,4.012923e-03,1.319845e-02,1.549704e-02,1.301810e-02,8.638921e-03,9.236425e-03,1.354766e-02,1.550001e-02,1.141902e-02,4.943845e-03,1.810149e-03,4.099552e-03,1.511881e-02,3.392001e-02,4.958159e-02,5.797735e-02,6.394922e-02,6.248059e-02,5.853631e-02,4.776621e-02,3.615892e-02,2.447777e-02,1.864920e-02,1.870975e-02,1.154199e-02,6.527623e-04,-1.009882e-02,-2.767271e-02,-4.426632e-02,-5.618608e-02,-6.294427e-02,-6.936520e-02,-6.914281e-02,-7.137548e-02,-7.980971e-02,-8.596511e-02,-8.903772e-02,-8.846566e-02
667,2.246557e-01,-3.462043e-04,2.772836e-02,2.746165e-02,2.157052e-02,1.343296e-02,3.225560e-04,-1.934441e-02,-3.385105e-02,-4.411021e-02,-6.050879e-02,-7.222443e-02,-7.864725e-02,-7.813771e-02,-7.864885e-02,-7.762174e-02,-8.293244e-02,-8.284657e-02,-7.663525e-02,-7.068790e-02,-5.792231e-02,-4.271299e-02,-2.420037e-02,-1.044439e-02,-3.820831e-03,-5.826651e-03,-1.841747e-03,3.665891e-03,9.854679e-03,1.544207e-02,1.635791e-02,1.814156e-02,2.142407e-02,2.408818e-02,1.957989e-02,2.346400e-02,2.736838e-02,3.279010e-02,4.121913e-02,5.350279e-02,6.156723e-02,6.818132e-02,8.328579e-02,9.102955e-02,9.640944e-02,9.529304e-02,8.771192e-02,7.252778e-02,5.917195e-02,4.967815e-02,4.106041e-02,2.756622e-02,1.177418e-02,2.184040e-03,-1.170437e-02,-2.096426e-02,-2.344285e-02,-2.406863e-02,-2.523614e-02,-2.012376e-02,-1.388502e-02,-2.009247e-03,2.668982e-03,2.472305e-03,3.998318e-03,1.319044e-02,1.549526e-02,1.302210e-02,8.648247e-03,9.250629e-03,1.356631e-02,1.552272e-02,1.144540e-02,4.973520e-03,1.842716e-03,4.134565e-03,1.515576e-02,3.395830e-02,4.962052e-02,5.801614e-02,6.398697e-02,6.251634e-02,5.856903e-02,4.779484e-02,3.618243e-02,2.449514e-02,1.865949e-02,1.871215e-02,1.153581e-02,6.374985e-04,-1.012350e-02,-2.770692e-02,-4.430999e-02,-5.623893e-02,-6.300583e-02,-6.943481e-02,-6.921964e-02,-7.145856e-02,-7.989794e-02,-8.605729e-02,-8.913258e-02,-8.856188e-02
668,2.249925e-01,-3.612035e-04,2.770725e-02,2.743928e-02,2.154569e-02,1.340460e-02,2.897995e-04,-1.938222e-02,-3.389430e-02,-4.415900e-02,-6.056295e-02,-7.228350e-02,-7.871053e-02,-7.820431e-02,-7.871767e-02,-7.769160e-02,-8.300210e-02,-8.291476e-02,-7.670076e-02,-7.074959e-02,-5.797917e-02,-4.276413e-02,-2.424507e-02,-1.048206e-02,-3.851072e-03,-5.849181e-03,-1.856416e-03,3.659124e-03,9.855758e-03,1.545086e-02,1.637418e-02,1.816501e-02,2.145430e-02,2.412469e-02,1.962203e-02,2.351099e-02,2.741926e-02,3.284373e-02,4.127419e-02,5.355781e-02,6.162061e-02,6.823135e-02,8.333078e-02,9.106785e-02,9.643957e-02,9.531375e-02,8.772227e-02,7.252722e-02,5.916038e-02,4.965590e-02,4.102825e-02,2.752532e-02,1.172606e-02,2.130469e-03,-1.176147e-02,-2.102294e-02,-2.350119e-02,-2.412487e-02,-2.528874e-02,-2.017145e-02,-1.392686e-02,-2.044570e-03,2.640529e-03,2.450824e-03,3.983699e-03,1.318241e-02,1.549345e-02,1.302607e-02,8.657545e-03,9.264806e-03,1.358494e-02,1.554540e-02,1.147176e-02,5.003169e-03,1.875253e-03,4.169545e-03,1.519267e-02,3.399654e-02,4.965940e-02,5.805487e-02,6.402466e-02,6.255202e-02,5.860169e-02,4.782341e-02,3.620587e-02,2.451244e-02,1.866973e-02,1.871450e-02,1.152961e-02,6.222167e-04,-1.014818e-02,-2.774113e-02,-4.435364e-02,-5.629175e-02,-6.306735e-02,-6.950436e-02,-6.929640e-02,-7.154157e-02,-7.998609e-02,-8.614938e-02,-8.922735e-02,-8.865800e-02
669,2.253293e-01,-3.762013e-04,2.768606e-02,2.741684e-02,2.152080e-02,1.337620e-02,2.570073e-04,-1.942005e-02,-3.393755e-02,-4.420778e-02,-6.061707e-02,-7.234252e-02,-7.877376e-02,-7.827083e-02,-7.878642e-02,-7.776139e-02,-8.307168e-02,-8.298288e-02,-7.676620e-02,-7.081122e-02,-5.803596e-02,-4.281521e-02,-2.428972e-02,-1.051971e-02,-3.881294e-03,-5.871700e-03,-1.871082e-03,3.652353e-03,9.856828e-03,1.545963e-02,1.639043e-02,1.818843e-02,2.148450e-02,2.416115e-02,1.966412e-02,2.355791e-02,2.747007e-02,3.289728e-02,4.132917e-02,5.361274e-02,6.167387e-02,6.828127e-02,8.337566e-02,9.110606e-02,9.646962e-02,9.533439e-02,8.773258e-02,7.252666e-02,5.914883e-02,4.963369e-02,4.099616e-02,2.748452e-02,1.167806e-02,2.077020e-03,-1.181846e-02,-2.108150e-02,-2.355942e-02,-2.418101e-02,-2.534126e-02,-2.021909e-02,-1.396865e-02,-2.079868e-03,2.612085e-03,2.429339e-03,3.969066e-03,1.317437e-02,1.549161e-02,1.303001e-02,8.666815e-03,9.278956e-03,1.360355e-02,1.556806e-02,1.149809e-02,5.032790e-03,1.907759e-03,4.204489e-03,1.522953e-02,3.403473e-02,4.969823e-02,5.809354e-02,6.406228e-02,6.258764e-02,5.863427e-02,4.785192e-02,3.622925e-02,2.452969e-02,1.867992e-02,1.871681e-02,1.152337e-02,6.069169e-04,-1.017286e-02,-2.777533e-02,-4.439728e-02,-5.634454e-02,-6.312882e-02,-6.957386e-02,-6.937310e-02,-7.162450e-02,-8.007416e-02,-8.624140e-02,-8.932203e-02,-8.875402e-02
