# Time_Step Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99
10 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997756e-03 4.997980e-03 5.003670e-03 5.102709e-03 6.296213e-03 1.610378e-02 6.834627e-02 2.274856e-01 4.072943e-01 2.274856e-01 6.834627e-02 1.610378e-02 6.296213e-03 5.102709e-03 5.003670e-03 4.997980e-03 4.997756e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03 4.997751e-03
11 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497270e-03 5.497808e-03 5.508771e-03 5.667866e-03 7.312427e-03 1.914826e-02 7.525324e-02 2.292030e-01 3.861766e-01 2.292030e-01 7.525324e-02 1.914826e-02 7.312427e-03 5.667866e-03 5.508771e-03 5.497808e-03 5.497270e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03 5.497251e-03
12 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996703e-03 5.996751e-03 5.997884e-03 6.017108e-03 6.256428e-03 8.423172e-03 2.230250e-02 8.161640e-02 2.298615e-01 3.678011e-01 2.298615e-01 8.161640e-02 2.230250e-02 8.423172e-03 6.256428e-03 6.017108e-03 5.997884e-03 5.996751e-03 5.996703e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03 5.996701e-03
13 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496102e-03 6.496106e-03 6.496217e-03 6.498370e-03 6.529712e-03 6.871447e-03 9.625085e-03 2.552634e-02 8.744411e-02 2.297202e-01 3.517116e-01 2.297202e-01 8.744411e-02 2.552634e-02 9.625085e-03 6.871447e-03 6.529712e-03 6.498370e-03 6.496217e-03 6.496106e-03 6.496102e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03 6.496101e-03
14 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995463e-03 6.995690e-03 6.999471e-03 7.047683e-03 7.515474e-03 1.091298e-02 2.878478e-02 9.275686e-02 2.289801e-01 3.375374e-01 2.289801e-01 9.275686e-02 2.878478e-02 1.091298e-02 7.515474e-03 7.047683e-03 6.999471e-03 6.995690e-03 6.995463e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03 6.995452e-03
15 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494753e-03 7.494776e-03 7.495203e-03 7.501437e-03 7.572153e-03 8.190506e-03 1.228035e-02 3.204792e-02 9.758266e-02 2.277973e-01 3.249768e-01 2.277973e-01 9.758266e-02 3.204792e-02 1.228035e-02 8.190506e-03 7.572153e-03 7.501437e-03 7.495203e-03 7.494776e-03 7.494753e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03 7.494752e-03
16 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994005e-03 7.994051e-03 7.994802e-03 8.004556e-03 8.104254e-03 8.897976e-03 1.371978e-02 3.529074e-02 1.019537e-01 2.262924e-01 3.137828e-01 2.262924e-01 1.019537e-01 3.529074e-02 1.371978e-02 8.897976e-03 8.104254e-03 8.004556e-03 7.994802e-03 7.994051e-03 7.994005e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03 7.994003e-03
17 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493204e-03 8.493208e-03 8.493294e-03 8.494543e-03 8.509152e-03 8.645085e-03 9.638771e-03 1.522336e-02 3.849273e-02 1.059040e-01 2.245589e-01 3.037525e-01 2.245589e-01 1.059040e-01 3.849273e-02 1.522336e-02 9.638771e-03 8.645085e-03 8.509152e-03 8.494543e-03 8.493294e-03 8.493208e-03 8.493204e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03 8.493203e-03
18 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992355e-03 8.992364e-03 8.992514e-03 8.994495e-03 9.015581e-03 9.195686e-03 1.041326e-02 1.678292e-02 4.163740e-02 1.094681e-01 2.226687e-01 2.947189e-01 2.226687e-01 1.094681e-01 4.163740e-02 1.678292e-02 1.041326e-02 9.195686e-03 9.015581e-03 8.994495e-03 8.992514e-03 8.992364e-03 8.992355e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03 8.992354e-03
19 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491456e-03 9.491473e-03 9.491725e-03 9.494742e-03 9.524220e-03 9.757014e-03 1.122135e-02 1.839033e-02 4.471181e-02 1.126793e-01 2.206774e-01 2.865434e-01 2.206774e-01 1.126793e-01 4.471181e-02 1.839033e-02 1.122135e-02 9.757014e-03 9.524220e-03 9.494742e-03 9.491725e-03 9.491473e-03 9.491456e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03 9.491455e-03
20 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990508e-03 9.990538e-03 9.990942e-03 9.995380e-03 1.003547e-02 1.032993e-02 1.206250e-02 2.003764e-02 4.770610e-02 1.155699e-01 2.186274e-01 2.791109e-01 2.186274e-01 1.155699e-01 4.770610e-02 2.003764e-02 1.206250e-02 1.032993e-02 1.003547e-02 9.995380e-03 9.990942e-03 9.990538e-03 9.990508e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03 9.990506e-03
21 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048956e-02 1.049018e-02 1.049652e-02 1.054973e-02 1.091518e-02 1.293585e-02 2.171724e-02 5.061305e-02 1.181700e-01 2.165511e-01 2.723249e-01 2.165511e-01 1.181700e-01 5.061305e-02 2.171724e-02 1.293585e-02 1.091518e-02 1.054973e-02 1.049652e-02 1.049018e-02 1.048956e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02 1.048951e-02
22 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098855e-02 1.098948e-02 1.099828e-02 1.106741e-02 1.151341e-02 1.384020e-02 2.342193e-02 5.342765e-02 1.205076e-01 2.144730e-01 2.661048e-01 2.144730e-01 1.205076e-01 5.342765e-02 2.342193e-02 1.384020e-02 1.151341e-02 1.106741e-02 1.099828e-02 1.098948e-02 1.098855e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02 1.098846e-02
23 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148737e-02 1.148750e-02 1.148885e-02 1.150080e-02 1.158891e-02 1.212510e-02 1.477411e-02 2.514503e-02 5.614676e-02 1.226087e-01 2.124116e-01 2.603824e-01 2.124116e-01 1.226087e-01 5.614676e-02 2.514503e-02 1.477411e-02 1.212510e-02 1.158891e-02 1.150080e-02 1.148885e-02 1.148750e-02 1.148737e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02 1.148736e-02
24 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198623e-02 1.198642e-02 1.198834e-02 1.200422e-02 1.211464e-02 1.275066e-02 1.573595e-02 2.688036e-02 5.876876e-02 1.244969e-01 2.103804e-01 2.550999e-01 2.103804e-01 1.244969e-01 5.876876e-02 2.688036e-02 1.573595e-02 1.275066e-02 1.211464e-02 1.200422e-02 1.198834e-02 1.198642e-02 1.198623e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02 1.198621e-02
25 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248504e-02 1.248533e-02 1.248798e-02 1.250869e-02 1.264496e-02 1.339034e-02 1.672392e-02 2.862231e-02 6.129326e-02 1.261937e-01 2.083895e-01 2.502080e-01 2.083895e-01 1.261937e-01 6.129326e-02 2.862231e-02 1.672392e-02 1.339034e-02 1.264496e-02 1.250869e-02 1.248798e-02 1.248533e-02 1.248504e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02 1.248501e-02
